employee_id,year,rating,review_date
526,2023,5,2023-12-31
527,2021,3,2021-12-31
527,2022,3,2022-12-31
527,2023,3,2023-12-31
528,2021,5,2021-12-31
528,2022,5,2022-12-31
528,2023,5,2023-12-31
529,2020,5,2020-12-31
529,2021,5,2021-12-31
529,2022,5,2022-12-31
529,2023,4,2023-12-31
530,2021,4,2021-12-31
530,2022,3,2022-12-31
530,2023,3,2023-12-31
531,2015,3,2015-12-31
531,2016,3,2016-12-31
531,2017,3,2017-12-31
531,2018,4,2018-12-31
531,2019,5,2019-12-31
531,2020,5,2020-12-31
531,2021,5,2021-12-31
531,2022,4,2022-12-31
531,2023,4,2023-12-31
532,2021,4,2021-12-31
532,2022,4,2022-12-31
532,2023,5,2023-12-31
533,2016,4,2016-12-31
533,2017,3,2017-12-31
533,2018,3,2018-12-31
533,2019,4,2019-12-31
533,2020,4,2020-12-31
533,2021,5,2021-12-31
533,2022,5,2022-12-31
533,2023,5,2023-12-31
534,2020,2,2020-12-31
534,2021,2,2021-12-31
534,2022,2,2022-12-31
534,2023,2,2023-12-31
535,2021,4,2021-12-31
535,2022,5,2022-12-31
535,2023,5,2023-12-31
536,2021,5,2021-12-31
536,2022,4,2022-12-31
536,2023,4,2023-12-31
537,2022,4,2022-12-31
537,2023,5,2023-12-31
538,2021,3,2021-12-31
538,2022,3,2022-12-31
538,2023,3,2023-12-31
539,2021,4,2021-12-31
539,2022,4,2022-12-31
539,2023,4,2023-12-31
540,2022,3,2022-12-31
540,2023,4,2023-12-31
541,2021,4,2021-12-31
541,2022,4,2022-12-31
541,2023,4,2023-12-31
542,2015,4,2015-12-31
542,2016,4,2016-12-31
542,2017,5,2017-12-31
542,2018,5,2018-12-31
542,2019,5,2019-12-31
542,2020,5,2020-12-31
542,2021,5,2021-12-31
542,2022,5,2022-12-31
542,2023,5,2023-12-31
543,2020,3,2020-12-31
543,2021,3,2021-12-31
543,2022,2,2022-12-31
544,2021,4,2021-12-31
544,2022,4,2022-12-31
544,2023,5,2023-12-31
545,2020,5,2020-12-31
545,2021,5,2021-12-31
545,2022,4,2022-12-31
546,2017,3,2017-12-31
546,2018,4,2018-12-31
546,2019,4,2019-12-31
546,2020,3,2020-12-31
546,2021,3,2021-12-31
546,2022,4,2022-12-31
546,2023,4,2023-12-31
547,2020,4,2020-12-31
547,2021,5,2021-12-31
547,2022,5,2022-12-31
547,2023,5,2023-12-31
548,2015,3,2015-12-31
548,2016,2,2016-12-31
548,2017,2,2017-12-31
548,2018,2,2018-12-31
548,2019,2,2019-12-31
548,2020,3,2020-12-31
548,2021,3,2021-12-31
548,2022,3,2022-12-31
548,2023,4,2023-12-31
549,2023,3,2023-12-31
550,2017,4,2017-12-31
550,2018,5,2018-12-31
550,2019,5,2019-12-31
550,2020,5,2020-12-31
550,2021,5,2021-12-31
550,2022,5,2022-12-31
550,2023,5,2023-12-31
551,2021,5,2021-12-31
551,2022,5,2022-12-31
551,2023,5,2023-12-31
552,2022,3,2022-12-31
552,2023,4,2023-12-31
553,2019,4,2019-12-31
553,2020,4,2020-12-31
553,2021,3,2021-12-31
554,2020,4,2020-12-31
554,2021,4,2021-12-31
554,2022,4,2022-12-31
554,2023,5,2023-12-31
555,2015,2,2015-12-31
555,2016,2,2016-12-31
555,2017,3,2017-12-31
555,2018,3,2018-12-31
555,2019,4,2019-12-31
555,2020,5,2020-12-31
555,2021,5,2021-12-31
555,2022,5,2022-12-31
555,2023,5,2023-12-31
556,2020,3,2020-12-31
556,2021,3,2021-12-31
556,2022,4,2022-12-31
556,2023,5,2023-12-31
557,2020,4,2020-12-31
557,2021,4,2021-12-31
557,2022,5,2022-12-31
557,2023,5,2023-12-31
558,2020,3,2020-12-31
558,2021,2,2021-12-31
559,2023,4,2023-12-31
560,2020,4,2020-12-31
560,2021,5,2021-12-31
560,2022,4,2022-12-31
560,2023,4,2023-12-31
561,2019,4,2019-12-31
561,2020,5,2020-12-31
561,2021,5,2021-12-31
561,2022,5,2022-12-31
561,2023,5,2023-12-31
562,2017,4,2017-12-31
562,2018,5,2018-12-31
562,2019,5,2019-12-31
562,2020,5,2020-12-31
562,2021,5,2021-12-31
562,2022,5,2022-12-31
562,2023,5,2023-12-31
563,2020,4,2020-12-31
563,2021,3,2021-12-31
563,2022,3,2022-12-31
563,2023,3,2023-12-31
564,2022,4,2022-12-31
564,2023,5,2023-12-31
565,2020,5,2020-12-31
565,2021,5,2021-12-31
565,2022,5,2022-12-31
565,2023,5,2023-12-31
566,2023,4,2023-12-31
567,2019,3,2019-12-31
567,2020,4,2020-12-31
567,2021,3,2021-12-31
568,2020,4,2020-12-31
568,2021,4,2021-12-31
568,2022,5,2022-12-31
568,2023,5,2023-12-31
569,2021,4,2021-12-31
569,2022,4,2022-12-31
569,2023,4,2023-12-31
570,2018,2,2018-12-31
570,2019,2,2019-12-31
570,2020,3,2020-12-31
570,2021,4,2021-12-31
570,2022,5,2022-12-31
570,2023,5,2023-12-31
571,2020,3,2020-12-31
571,2021,4,2021-12-31
571,2022,4,2022-12-31
571,2023,4,2023-12-31
572,2023,3,2023-12-31
573,2022,4,2022-12-31
573,2023,5,2023-12-31
574,2021,3,2021-12-31
574,2022,2,2022-12-31
575,2021,3,2021-12-31
575,2022,4,2022-12-31
575,2023,5,2023-12-31
576,2018,4,2018-12-31
576,2019,4,2019-12-31
576,2020,4,2020-12-31
576,2021,3,2021-12-31
577,2018,5,2018-12-31
577,2019,5,2019-12-31
577,2020,5,2020-12-31
577,2021,5,2021-12-31
577,2022,5,2022-12-31
577,2023,5,2023-12-31
578,2017,4,2017-12-31
578,2018,4,2018-12-31
578,2019,3,2019-12-31
579,2021,4,2021-12-31
579,2022,4,2022-12-31
579,2023,4,2023-12-31
580,2015,3,2015-12-31
580,2016,2,2016-12-31
580,2017,3,2017-12-31
580,2018,3,2018-12-31
580,2019,3,2019-12-31
580,2020,4,2020-12-31
580,2021,5,2021-12-31
580,2022,5,2022-12-31
580,2023,5,2023-12-31
581,2023,4,2023-12-31
582,2017,4,2017-12-31
582,2018,4,2018-12-31
582,2019,5,2019-12-31
582,2020,4,2020-12-31
583,2020,3,2020-12-31
583,2021,4,2021-12-31
583,2022,5,2022-12-31
583,2023,5,2023-12-31
584,2022,3,2022-12-31
584,2023,3,2023-12-31
585,2019,3,2019-12-31
585,2020,3,2020-12-31
585,2021,3,2021-12-31
585,2022,3,2022-12-31
585,2023,4,2023-12-31
586,2015,4,2015-12-31
586,2016,4,2016-12-31
586,2017,5,2017-12-31
586,2018,5,2018-12-31
586,2019,5,2019-12-31
586,2020,5,2020-12-31
586,2021,5,2021-12-31
586,2022,5,2022-12-31
586,2023,5,2023-12-31
587,2022,4,2022-12-31
587,2023,4,2023-12-31
588,2020,4,2020-12-31
588,2021,5,2021-12-31
588,2022,4,2022-12-31
589,2018,3,2018-12-31
589,2019,3,2019-12-31
589,2020,4,2020-12-31
589,2021,4,2021-12-31
589,2022,5,2022-12-31
589,2023,5,2023-12-31
590,2022,3,2022-12-31
590,2023,2,2023-12-31
591,2022,3,2022-12-31
591,2023,2,2023-12-31
592,2020,3,2020-12-31
592,2021,3,2021-12-31
592,2022,3,2022-12-31
592,2023,3,2023-12-31
593,2021,3,2021-12-31
593,2022,3,2022-12-31
593,2023,4,2023-12-31
594,2023,3,2023-12-31
595,2020,4,2020-12-31
595,2021,4,2021-12-31
595,2022,4,2022-12-31
595,2023,5,2023-12-31
596,2016,3,2016-12-31
596,2017,3,2017-12-31
596,2018,4,2018-12-31
596,2019,5,2019-12-31
596,2020,5,2020-12-31
596,2021,5,2021-12-31
596,2022,5,2022-12-31
596,2023,5,2023-12-31
597,2019,3,2019-12-31
597,2020,4,2020-12-31
597,2021,4,2021-12-31
597,2022,4,2022-12-31
597,2023,4,2023-12-31
598,2023,3,2023-12-31
599,2022,3,2022-12-31
599,2023,3,2023-12-31
600,2021,5,2021-12-31
600,2022,5,2022-12-31
600,2023,4,2023-12-31
601,2019,3,2019-12-31
601,2020,4,2020-12-31
601,2021,5,2021-12-31
601,2022,5,2022-12-31
601,2023,5,2023-12-31
602,2022,5,2022-12-31
602,2023,5,2023-12-31
603,2020,5,2020-12-31
603,2021,5,2021-12-31
603,2022,5,2022-12-31
603,2023,5,2023-12-31
604,2020,3,2020-12-31
604,2021,4,2021-12-31
604,2022,5,2022-12-31
604,2023,5,2023-12-31
605,2022,5,2022-12-31
605,2023,5,2023-12-31
606,2018,3,2018-12-31
606,2019,3,2019-12-31
606,2020,3,2020-12-31
606,2021,3,2021-12-31
606,2022,3,2022-12-31
606,2023,4,2023-12-31
607,2018,5,2018-12-31
607,2019,5,2019-12-31
607,2020,5,2020-12-31
607,2021,5,2021-12-31
607,2022,4,2022-12-31
607,2023,5,2023-12-31
608,2019,3,2019-12-31
608,2020,2,2020-12-31
608,2021,2,2021-12-31
608,2022,2,2022-12-31
608,2023,3,2023-12-31
609,2023,4,2023-12-31
610,2021,4,2021-12-31
610,2022,4,2022-12-31
610,2023,4,2023-12-31
611,2018,3,2018-12-31
611,2019,2,2019-12-31
611,2020,2,2020-12-31
611,2021,3,2021-12-31
611,2022,3,2022-12-31
611,2023,3,2023-12-31
612,2023,3,2023-12-31
613,2017,4,2017-12-31
613,2018,5,2018-12-31
613,2019,4,2019-12-31
613,2020,4,2020-12-31
613,2021,3,2021-12-31
613,2022,3,2022-12-31
613,2023,4,2023-12-31
614,2021,3,2021-12-31
614,2022,4,2022-12-31
614,2023,4,2023-12-31
615,2022,3,2022-12-31
615,2023,3,2023-12-31
616,2021,5,2021-12-31
616,2022,5,2022-12-31
616,2023,5,2023-12-31
617,2021,5,2021-12-31
617,2022,5,2022-12-31
617,2023,5,2023-12-31
618,2016,3,2016-12-31
618,2017,3,2017-12-31
618,2018,4,2018-12-31
618,2019,5,2019-12-31
618,2020,5,2020-12-31
618,2021,5,2021-12-31
618,2022,5,2022-12-31
618,2023,5,2023-12-31
619,2021,4,2021-12-31
619,2022,5,2022-12-31
619,2023,5,2023-12-31
620,2020,2,2020-12-31
620,2021,2,2021-12-31
620,2022,2,2022-12-31
620,2023,2,2023-12-31
621,2020,3,2020-12-31
621,2021,3,2021-12-31
621,2022,4,2022-12-31
621,2023,5,2023-12-31
622,2018,4,2018-12-31
622,2019,4,2019-12-31
622,2020,5,2020-12-31
622,2021,5,2021-12-31
622,2022,5,2022-12-31
622,2023,5,2023-12-31
623,2023,3,2023-12-31
624,2019,4,2019-12-31
624,2020,5,2020-12-31
624,2021,4,2021-12-31
624,2022,5,2022-12-31
624,2023,5,2023-12-31
625,2020,2,2020-12-31
625,2021,2,2021-12-31
625,2022,3,2022-12-31
625,2023,4,2023-12-31
626,2016,4,2016-12-31
626,2017,4,2017-12-31
626,2018,3,2018-12-31
626,2019,3,2019-12-31
626,2020,4,2020-12-31
626,2021,5,2021-12-31
626,2022,5,2022-12-31
626,2023,4,2023-12-31
627,2017,4,2017-12-31
627,2018,4,2018-12-31
627,2019,3,2019-12-31
628,2022,4,2022-12-31
628,2023,5,2023-12-31
629,2022,4,2022-12-31
629,2023,5,2023-12-31
630,2018,4,2018-12-31
630,2019,5,2019-12-31
630,2020,5,2020-12-31
630,2021,5,2021-12-31
630,2022,5,2022-12-31
630,2023,5,2023-12-31
631,2015,4,2015-12-31
631,2016,4,2016-12-31
631,2017,4,2017-12-31
631,2018,5,2018-12-31
631,2019,5,2019-12-31
631,2020,5,2020-12-31
631,2021,5,2021-12-31
631,2022,5,2022-12-31
631,2023,5,2023-12-31
632,2021,2,2021-12-31
632,2022,1,2022-12-31
632,2023,2,2023-12-31
633,2020,3,2020-12-31
633,2021,3,2021-12-31
633,2022,3,2022-12-31
633,2023,3,2023-12-31
634,2020,5,2020-12-31
634,2021,5,2021-12-31
634,2022,5,2022-12-31
634,2023,5,2023-12-31
635,2022,4,2022-12-31
635,2023,4,2023-12-31
636,2018,3,2018-12-31
636,2019,4,2019-12-31
636,2020,4,2020-12-31
636,2021,3,2021-12-31
636,2022,3,2022-12-31
636,2023,3,2023-12-31
637,2023,4,2023-12-31
638,2021,3,2021-12-31
638,2022,4,2022-12-31
638,2023,4,2023-12-31
639,2015,4,2015-12-31
639,2016,4,2016-12-31
639,2017,3,2017-12-31
640,2022,4,2022-12-31
640,2023,5,2023-12-31
641,2020,2,2020-12-31
641,2021,2,2021-12-31
641,2022,2,2022-12-31
641,2023,2,2023-12-31
642,2017,4,2017-12-31
642,2018,5,2018-12-31
642,2019,5,2019-12-31
642,2020,5,2020-12-31
642,2021,5,2021-12-31
642,2022,5,2022-12-31
642,2023,5,2023-12-31
643,2021,4,2021-12-31
643,2022,4,2022-12-31
643,2023,5,2023-12-31
644,2023,4,2023-12-31
645,2020,3,2020-12-31
645,2021,2,2021-12-31
645,2022,2,2022-12-31
645,2023,2,2023-12-31
646,2020,4,2020-12-31
646,2021,5,2021-12-31
646,2022,5,2022-12-31
646,2023,4,2023-12-31
647,2022,3,2022-12-31
647,2023,3,2023-12-31
648,2020,4,2020-12-31
648,2021,4,2021-12-31
648,2022,5,2022-12-31
648,2023,4,2023-12-31
649,2016,4,2016-12-31
649,2017,5,2017-12-31
649,2018,5,2018-12-31
649,2019,5,2019-12-31
649,2020,5,2020-12-31
649,2021,5,2021-12-31
649,2022,5,2022-12-31
649,2023,5,2023-12-31
650,2021,5,2021-12-31
650,2022,5,2022-12-31
650,2023,5,2023-12-31
651,2019,4,2019-12-31
651,2020,5,2020-12-31
651,2021,4,2021-12-31
651,2022,5,2022-12-31
651,2023,5,2023-12-31
652,2021,4,2021-12-31
652,2022,5,2022-12-31
652,2023,5,2023-12-31
653,2019,5,2019-12-31
653,2020,5,2020-12-31
653,2021,5,2021-12-31
653,2022,5,2022-12-31
653,2023,5,2023-12-31
654,2020,4,2020-12-31
654,2021,5,2021-12-31
654,2022,5,2022-12-31
654,2023,5,2023-12-31
655,2019,4,2019-12-31
655,2020,3,2020-12-31
656,2021,3,2021-12-31
656,2022,2,2022-12-31
657,2020,4,2020-12-31
657,2021,4,2021-12-31
657,2022,4,2022-12-31
657,2023,4,2023-12-31
658,2020,4,2020-12-31
658,2021,5,2021-12-31
658,2022,5,2022-12-31
658,2023,5,2023-12-31
659,2021,4,2021-12-31
659,2022,4,2022-12-31
659,2023,3,2023-12-31
660,2015,3,2015-12-31
660,2016,2,2016-12-31
660,2017,3,2017-12-31
660,2018,4,2018-12-31
660,2019,5,2019-12-31
660,2020,5,2020-12-31
660,2021,5,2021-12-31
660,2022,5,2022-12-31
660,2023,5,2023-12-31
661,2016,4,2016-12-31
661,2017,4,2017-12-31
661,2018,5,2018-12-31
661,2019,5,2019-12-31
661,2020,5,2020-12-31
661,2021,5,2021-12-31
661,2022,5,2022-12-31
661,2023,4,2023-12-31
662,2020,3,2020-12-31
662,2021,4,2021-12-31
662,2022,5,2022-12-31
662,2023,5,2023-12-31
663,2020,3,2020-12-31
663,2021,3,2021-12-31
663,2022,4,2022-12-31
663,2023,4,2023-12-31
664,2021,4,2021-12-31
664,2022,5,2022-12-31
664,2023,5,2023-12-31
665,2019,3,2019-12-31
665,2020,4,2020-12-31
665,2021,5,2021-12-31
665,2022,5,2022-12-31
665,2023,5,2023-12-31
666,2016,3,2016-12-31
666,2017,3,2017-12-31
666,2018,2,2018-12-31
666,2019,3,2019-12-31
666,2020,3,2020-12-31
666,2021,3,2021-12-31
666,2022,3,2022-12-31
666,2023,3,2023-12-31
667,2022,3,2022-12-31
667,2023,4,2023-12-31
668,2021,3,2021-12-31
668,2022,4,2022-12-31
668,2023,4,2023-12-31
669,2022,4,2022-12-31
669,2023,5,2023-12-31
670,2023,4,2023-12-31
671,2015,3,2015-12-31
671,2016,2,2016-12-31
671,2017,2,2017-12-31
671,2018,2,2018-12-31
671,2019,2,2019-12-31
671,2020,3,2020-12-31
671,2021,4,2021-12-31
671,2022,5,2022-12-31
671,2023,5,2023-12-31
672,2022,4,2022-12-31
672,2023,5,2023-12-31
673,2022,3,2022-12-31
673,2023,3,2023-12-31
674,2020,3,2020-12-31
674,2021,3,2021-12-31
674,2022,3,2022-12-31
674,2023,4,2023-12-31
675,2021,3,2021-12-31
675,2022,3,2022-12-31
675,2023,4,2023-12-31
676,2021,4,2021-12-31
676,2022,4,2022-12-31
676,2023,4,2023-12-31
677,2020,4,2020-12-31
677,2021,3,2021-12-31
677,2022,4,2022-12-31
677,2023,5,2023-12-31
678,2021,3,2021-12-31
678,2022,2,2022-12-31
679,2022,5,2022-12-31
679,2023,5,2023-12-31
680,2018,4,2018-12-31
680,2019,5,2019-12-31
680,2020,5,2020-12-31
680,2021,5,2021-12-31
680,2022,5,2022-12-31
680,2023,5,2023-12-31
681,2023,4,2023-12-31
682,2020,4,2020-12-31
682,2021,3,2021-12-31
683,2023,3,2023-12-31
684,2023,3,2023-12-31
685,2016,4,2016-12-31
685,2017,5,2017-12-31
685,2018,5,2018-12-31
685,2019,5,2019-12-31
685,2020,4,2020-12-31
685,2021,4,2021-12-31
685,2022,5,2022-12-31
685,2023,5,2023-12-31
686,2020,2,2020-12-31
686,2021,2,2021-12-31
686,2022,3,2022-12-31
686,2023,4,2023-12-31
687,2015,3,2015-12-31
687,2016,3,2016-12-31
687,2017,2,2017-12-31
687,2018,3,2018-12-31
687,2019,3,2019-12-31
687,2020,3,2020-12-31
687,2021,4,2021-12-31
687,2022,3,2022-12-31
687,2023,3,2023-12-31
688,2020,3,2020-12-31
688,2021,4,2021-12-31
688,2022,4,2022-12-31
688,2023,3,2023-12-31
689,2022,3,2022-12-31
689,2023,3,2023-12-31
690,2020,4,2020-12-31
690,2021,4,2021-12-31
690,2022,4,2022-12-31
690,2023,5,2023-12-31
691,2016,3,2016-12-31
691,2017,3,2017-12-31
691,2018,4,2018-12-31
691,2019,3,2019-12-31
692,2021,4,2021-12-31
692,2022,5,2022-12-31
692,2023,5,2023-12-31
693,2020,4,2020-12-31
693,2021,3,2021-12-31
694,2020,3,2020-12-31
694,2021,3,2021-12-31
694,2022,3,2022-12-31
694,2023,2,2023-12-31
695,2022,2,2022-12-31
695,2023,2,2023-12-31
696,2021,3,2021-12-31
696,2022,3,2022-12-31
696,2023,2,2023-12-31
697,2021,5,2021-12-31
697,2022,5,2022-12-31
697,2023,4,2023-12-31
698,2015,4,2015-12-31
698,2016,4,2016-12-31
698,2017,5,2017-12-31
698,2018,5,2018-12-31
698,2019,5,2019-12-31
698,2020,5,2020-12-31
698,2021,5,2021-12-31
698,2022,5,2022-12-31
698,2023,5,2023-12-31
699,2023,4,2023-12-31
700,2017,2,2017-12-31
700,2018,3,2018-12-31
700,2019,2,2019-12-31
700,2020,2,2020-12-31
700,2021,2,2021-12-31
700,2022,3,2022-12-31
700,2023,3,2023-12-31
701,2016,5,2016-12-31
701,2017,5,2017-12-31
701,2018,5,2018-12-31
701,2019,5,2019-12-31
701,2020,5,2020-12-31
701,2021,5,2021-12-31
701,2022,4,2022-12-31
701,2023,4,2023-12-31
702,2020,3,2020-12-31
702,2021,3,2021-12-31
702,2022,3,2022-12-31
702,2023,2,2023-12-31
703,2019,4,2019-12-31
703,2020,3,2020-12-31
704,2022,3,2022-12-31
704,2023,4,2023-12-31
705,2020,2,2020-12-31
705,2021,2,2021-12-31
705,2022,2,2022-12-31
705,2023,3,2023-12-31
706,2018,4,2018-12-31
706,2019,5,2019-12-31
706,2020,5,2020-12-31
706,2021,5,2021-12-31
706,2022,5,2022-12-31
706,2023,5,2023-12-31
707,2021,3,2021-12-31
707,2022,3,2022-12-31
707,2023,3,2023-12-31
708,2021,3,2021-12-31
708,2022,4,2022-12-31
708,2023,4,2023-12-31
709,2016,3,2016-12-31
709,2017,3,2017-12-31
709,2018,4,2018-12-31
709,2019,3,2019-12-31
710,2020,3,2020-12-31
710,2021,2,2021-12-31
710,2022,1,2022-12-31
710,2023,2,2023-12-31
711,2020,5,2020-12-31
711,2021,5,2021-12-31
711,2022,5,2022-12-31
711,2023,5,2023-12-31
712,2021,3,2021-12-31
712,2022,4,2022-12-31
712,2023,5,2023-12-31
713,2020,3,2020-12-31
713,2021,2,2021-12-31
713,2022,2,2022-12-31
713,2023,1,2023-12-31
714,2015,4,2015-12-31
714,2016,5,2016-12-31
714,2017,4,2017-12-31
714,2018,5,2018-12-31
714,2019,5,2019-12-31
714,2020,5,2020-12-31
714,2021,4,2021-12-31
714,2022,4,2022-12-31
714,2023,4,2023-12-31
715,2019,2,2019-12-31
715,2020,2,2020-12-31
715,2021,1,2021-12-31
716,2019,3,2019-12-31
716,2020,2,2020-12-31
716,2021,3,2021-12-31
716,2022,4,2022-12-31
716,2023,5,2023-12-31
717,2019,3,2019-12-31
717,2020,4,2020-12-31
717,2021,4,2021-12-31
717,2022,4,2022-12-31
717,2023,4,2023-12-31
718,2023,5,2023-12-31
719,2021,4,2021-12-31
719,2022,5,2022-12-31
719,2023,5,2023-12-31
720,2020,3,2020-12-31
720,2021,4,2021-12-31
720,2022,5,2022-12-31
720,2023,5,2023-12-31
721,2021,3,2021-12-31
721,2022,3,2022-12-31
721,2023,3,2023-12-31
722,2015,3,2015-12-31
722,2016,2,2016-12-31
722,2017,3,2017-12-31
722,2018,3,2018-12-31
722,2019,4,2019-12-31
722,2020,5,2020-12-31
722,2021,5,2021-12-31
722,2022,5,2022-12-31
722,2023,5,2023-12-31
723,2016,4,2016-12-31
723,2017,5,2017-12-31
723,2018,5,2018-12-31
723,2019,5,2019-12-31
723,2020,5,2020-12-31
723,2021,5,2021-12-31
723,2022,5,2022-12-31
723,2023,5,2023-12-31
724,2023,3,2023-12-31
725,2021,3,2021-12-31
725,2022,4,2022-12-31
725,2023,3,2023-12-31
726,2023,5,2023-12-31
727,2021,4,2021-12-31
727,2022,5,2022-12-31
727,2023,5,2023-12-31
728,2022,2,2022-12-31
728,2023,3,2023-12-31
729,2023,5,2023-12-31
730,2015,3,2015-12-31
730,2016,2,2016-12-31
730,2017,2,2017-12-31
730,2018,3,2018-12-31
730,2019,3,2019-12-31
730,2020,3,2020-12-31
730,2021,3,2021-12-31
730,2022,4,2022-12-31
730,2023,5,2023-12-31
731,2022,2,2022-12-31
731,2023,3,2023-12-31
732,2021,3,2021-12-31
732,2022,4,2022-12-31
732,2023,5,2023-12-31
733,2023,4,2023-12-31
734,2021,4,2021-12-31
734,2022,5,2022-12-31
734,2023,5,2023-12-31
735,2021,4,2021-12-31
735,2022,4,2022-12-31
735,2023,4,2023-12-31
736,2021,3,2021-12-31
736,2022,4,2022-12-31
736,2023,5,2023-12-31
737,2016,3,2016-12-31
737,2017,3,2017-12-31
737,2018,3,2018-12-31
737,2019,3,2019-12-31
737,2020,3,2020-12-31
737,2021,4,2021-12-31
737,2022,5,2022-12-31
737,2023,5,2023-12-31
738,2022,4,2022-12-31
738,2023,5,2023-12-31
739,2022,3,2022-12-31
739,2023,2,2023-12-31
740,2015,4,2015-12-31
740,2016,5,2016-12-31
740,2017,5,2017-12-31
740,2018,5,2018-12-31
740,2019,5,2019-12-31
740,2020,5,2020-12-31
740,2021,5,2021-12-31
740,2022,5,2022-12-31
740,2023,5,2023-12-31
741,2020,3,2020-12-31
741,2021,3,2021-12-31
741,2022,3,2022-12-31
741,2023,3,2023-12-31
742,2021,4,2021-12-31
742,2022,3,2022-12-31
743,2020,1,2020-12-31
744,2020,4,2020-12-31
744,2021,3,2021-12-31
745,2022,4,2022-12-31
745,2023,5,2023-12-31
746,2023,5,2023-12-31
747,2022,4,2022-12-31
747,2023,5,2023-12-31
748,2021,3,2021-12-31
748,2022,4,2022-12-31
748,2023,3,2023-12-31
749,2022,3,2022-12-31
749,2023,2,2023-12-31
750,2022,4,2022-12-31
750,2023,4,2023-12-31
751,2020,3,2020-12-31
751,2021,4,2021-12-31
751,2022,3,2022-12-31
752,2015,4,2015-12-31
752,2016,5,2016-12-31
752,2017,5,2017-12-31
752,2018,5,2018-12-31
752,2019,5,2019-12-31
752,2020,5,2020-12-31
752,2021,5,2021-12-31
752,2022,5,2022-12-31
752,2023,5,2023-12-31
753,2022,4,2022-12-31
753,2023,4,2023-12-31
754,2022,4,2022-12-31
754,2023,5,2023-12-31
755,2016,3,2016-12-31
755,2017,3,2017-12-31
755,2018,4,2018-12-31
755,2019,3,2019-12-31
755,2020,4,2020-12-31
755,2021,4,2021-12-31
755,2022,4,2022-12-31
755,2023,5,2023-12-31
756,2016,3,2016-12-31
756,2017,3,2017-12-31
756,2018,3,2018-12-31
756,2019,4,2019-12-31
756,2020,4,2020-12-31
756,2021,5,2021-12-31
756,2022,5,2022-12-31
756,2023,5,2023-12-31
757,2022,2,2022-12-31
757,2023,3,2023-12-31
758,2020,2,2020-12-31
758,2021,2,2021-12-31
758,2022,2,2022-12-31
758,2023,2,2023-12-31
759,2020,4,2020-12-31
759,2021,3,2021-12-31
760,2021,4,2021-12-31
760,2022,5,2022-12-31
760,2023,5,2023-12-31
761,2021,4,2021-12-31
761,2022,4,2022-12-31
761,2023,5,2023-12-31
762,2020,2,2020-12-31
762,2021,3,2021-12-31
762,2022,4,2022-12-31
762,2023,4,2023-12-31
763,2022,3,2022-12-31
763,2023,3,2023-12-31
764,2020,4,2020-12-31
764,2021,5,2021-12-31
764,2022,5,2022-12-31
764,2023,5,2023-12-31
765,2015,3,2015-12-31
765,2016,4,2016-12-31
765,2017,5,2017-12-31
765,2018,5,2018-12-31
765,2019,5,2019-12-31
765,2020,5,2020-12-31
765,2021,5,2021-12-31
765,2022,5,2022-12-31
765,2023,5,2023-12-31
766,2017,2,2017-12-31
766,2018,3,2018-12-31
766,2019,2,2019-12-31
767,2021,4,2021-12-31
767,2022,4,2022-12-31
767,2023,5,2023-12-31
768,2022,4,2022-12-31
768,2023,4,2023-12-31
769,2021,2,2021-12-31
769,2022,2,2022-12-31
769,2023,2,2023-12-31
770,2022,3,2022-12-31
770,2023,2,2023-12-31
771,2019,3,2019-12-31
771,2020,3,2020-12-31
771,2021,2,2021-12-31
772,2021,3,2021-12-31
772,2022,4,2022-12-31
772,2023,5,2023-12-31
773,2022,4,2022-12-31
773,2023,4,2023-12-31
774,2020,3,2020-12-31
774,2021,2,2021-12-31
774,2022,2,2022-12-31
774,2023,3,2023-12-31
775,2015,4,2015-12-31
775,2016,5,2016-12-31
775,2017,4,2017-12-31
776,2023,3,2023-12-31
777,2020,4,2020-12-31
777,2021,5,2021-12-31
777,2022,5,2022-12-31
777,2023,5,2023-12-31
778,2018,4,2018-12-31
778,2019,4,2019-12-31
778,2020,5,2020-12-31
778,2021,5,2021-12-31
778,2022,5,2022-12-31
778,2023,4,2023-12-31
779,2017,4,2017-12-31
779,2018,3,2018-12-31
780,2020,4,2020-12-31
780,2021,4,2021-12-31
780,2022,4,2022-12-31
780,2023,5,2023-12-31
781,2021,4,2021-12-31
781,2022,4,2022-12-31
781,2023,5,2023-12-31
782,2017,3,2017-12-31
782,2018,3,2018-12-31
782,2019,4,2019-12-31
782,2020,4,2020-12-31
782,2021,4,2021-12-31
782,2022,5,2022-12-31
782,2023,5,2023-12-31
783,2016,4,2016-12-31
783,2017,5,2017-12-31
783,2018,5,2018-12-31
783,2019,5,2019-12-31
783,2020,5,2020-12-31
783,2021,5,2021-12-31
783,2022,5,2022-12-31
783,2023,5,2023-12-31
784,2020,4,2020-12-31
784,2021,5,2021-12-31
784,2022,4,2022-12-31
785,2022,5,2022-12-31
785,2023,4,2023-12-31
786,2021,3,2021-12-31
786,2022,4,2022-12-31
786,2023,4,2023-12-31
787,2017,4,2017-12-31
787,2018,5,2018-12-31
787,2019,5,2019-12-31
787,2020,5,2020-12-31
787,2021,5,2021-12-31
787,2022,5,2022-12-31
787,2023,5,2023-12-31
788,2019,4,2019-12-31
788,2020,4,2020-12-31
788,2021,4,2021-12-31
788,2022,4,2022-12-31
