employee_id,date,score
623,2023-11-01,8
624,2019-11-01,10
624,2020-11-01,8
624,2021-11-01,9
624,2022-11-01,10
624,2023-11-01,10
625,2020-11-01,9
625,2021-11-01,7
625,2022-11-01,7
625,2023-11-01,10
626,2016-11-01,9
626,2017-11-01,7
626,2018-11-01,7
626,2019-11-01,7
626,2020-11-01,9
626,2021-11-01,9
626,2022-11-01,9
626,2023-11-01,10
627,2017-11-01,9
627,2018-11-01,8
627,2019-11-01,4
627,2020-11-01,4
627,2021-11-01,5
627,2022-11-01,3
627,2023-11-01,4
628,2022-11-01,7
628,2023-11-01,8
629,2022-11-01,8
629,2023-11-01,8
630,2018-11-01,10
630,2019-11-01,8
630,2020-11-01,8
630,2021-11-01,7
630,2022-11-01,10
630,2023-11-01,8
631,2015-11-01,8
631,2016-11-01,9
631,2017-11-01,8
631,2018-11-01,7
631,2019-11-01,10
631,2020-11-01,8
631,2021-11-01,8
631,2022-11-01,10
631,2023-11-01,10
632,2021-11-01,10
632,2022-11-01,8
632,2023-11-01,9
633,2020-11-01,9
633,2021-11-01,10
633,2022-11-01,7
633,2023-11-01,8
634,2020-11-01,7
634,2021-11-01,7
634,2022-11-01,8
634,2023-11-01,10
635,2022-11-01,9
635,2023-11-01,10
636,2018-11-01,9
636,2019-11-01,9
636,2020-11-01,9
636,2021-11-01,8
636,2022-11-01,9
636,2023-11-01,10
637,2023-11-01,7
638,2021-11-01,8
638,2022-11-01,10
638,2023-11-01,10
639,2015-11-01,9
639,2016-11-01,10
639,2017-11-01,5
639,2018-11-01,5
639,2019-11-01,4
639,2020-11-01,3
639,2021-11-01,3
639,2022-11-01,4
639,2023-11-01,4
640,2022-11-01,7
640,2023-11-01,9
641,2020-11-01,7
641,2021-11-01,8
641,2022-11-01,9
641,2023-11-01,7
642,2017-11-01,9
642,2018-11-01,8
642,2019-11-01,7
642,2020-11-01,8
642,2021-11-01,9
642,2022-11-01,10
642,2023-11-01,9
643,2021-11-01,9
643,2022-11-01,9
643,2023-11-01,7
644,2023-11-01,10
645,2020-11-01,7
645,2021-11-01,10
645,2022-11-01,8
645,2023-11-01,7
646,2020-11-01,7
646,2021-11-01,9
646,2022-11-01,7
646,2023-11-01,8
647,2022-11-01,7
647,2023-11-01,9
648,2020-11-01,10
648,2021-11-01,10
648,2022-11-01,9
648,2023-11-01,3
649,2016-11-01,7
649,2017-11-01,8
649,2018-11-01,9
649,2019-11-01,10
649,2020-11-01,8
649,2021-11-01,10
649,2022-11-01,10
649,2023-11-01,10
650,2021-11-01,7
650,2022-11-01,8
650,2023-11-01,7
651,2019-11-01,7
651,2020-11-01,7
651,2021-11-01,7
651,2022-11-01,10
651,2023-11-01,10
652,2021-11-01,8
652,2022-11-01,8
652,2023-11-01,10
653,2019-11-01,9
653,2020-11-01,7
653,2021-11-01,7
653,2022-11-01,7
653,2023-11-01,8
654,2020-11-01,9
654,2021-11-01,7
654,2022-11-01,7
654,2023-11-01,10
655,2019-11-01,9
655,2020-11-01,5
655,2021-11-01,5
655,2022-11-01,5
655,2023-11-01,5
656,2021-11-01,3
656,2022-11-01,3
656,2023-11-01,5
657,2020-11-01,9
657,2021-11-01,8
657,2022-11-01,7
657,2023-11-01,9
658,2020-11-01,10
658,2021-11-01,7
658,2022-11-01,8
658,2023-11-01,7
659,2021-11-01,10
659,2022-11-01,8
659,2023-11-01,10
660,2015-11-01,7
660,2016-11-01,7
660,2017-11-01,8
660,2018-11-01,10
660,2019-11-01,10
660,2020-11-01,10
660,2021-11-01,9
660,2022-11-01,8
660,2023-11-01,8
661,2016-11-01,7
661,2017-11-01,10
661,2018-11-01,9
661,2019-11-01,10
661,2020-11-01,10
661,2021-11-01,7
661,2022-11-01,9
661,2023-11-01,7
662,2020-11-01,7
662,2021-11-01,10
662,2022-11-01,10
662,2023-11-01,7
663,2020-11-01,9
663,2021-11-01,10
663,2022-11-01,8
663,2023-11-01,8
664,2021-11-01,8
664,2022-11-01,7
664,2023-11-01,8
665,2019-11-01,9
665,2020-11-01,9
665,2021-11-01,7
665,2022-11-01,8
665,2023-11-01,10
666,2016-11-01,7
666,2017-11-01,8
666,2018-11-01,7
666,2019-11-01,7
666,2020-11-01,10
666,2021-11-01,9
666,2022-11-01,8
666,2023-11-01,8
667,2022-11-01,9
667,2023-11-01,8
668,2021-11-01,8
668,2022-11-01,10
668,2023-11-01,7
669,2022-11-01,8
669,2023-11-01,8
670,2023-11-01,7
671,2015-11-01,10
671,2016-11-01,8
671,2017-11-01,8
671,2018-11-01,10
671,2019-11-01,10
671,2020-11-01,7
671,2021-11-01,9
671,2022-11-01,10
671,2023-11-01,7
672,2022-11-01,8
672,2023-11-01,10
673,2022-11-01,8
673,2023-11-01,10
674,2020-11-01,9
674,2021-11-01,9
674,2022-11-01,8
674,2023-11-01,8
675,2021-11-01,9
675,2022-11-01,10
675,2023-11-01,9
676,2021-11-01,9
676,2022-11-01,7
676,2023-11-01,10
677,2020-11-01,7
677,2021-11-01,9
677,2022-11-01,10
677,2023-11-01,9
678,2021-11-01,5
678,2022-11-01,4
678,2023-11-01,3
679,2022-11-01,8
679,2023-11-01,10
680,2018-11-01,7
680,2019-11-01,9
680,2020-11-01,9
680,2021-11-01,10
680,2022-11-01,9
680,2023-11-01,7
681,2023-11-01,10
682,2020-11-01,10
682,2021-11-01,3
682,2022-11-01,5
682,2023-11-01,4
683,2023-11-01,7
684,2023-11-01,7
685,2016-11-01,8
685,2017-11-01,7
685,2018-11-01,7
685,2019-11-01,7
685,2020-11-01,10
685,2021-11-01,9
685,2022-11-01,9
685,2023-11-01,7
686,2020-11-01,8
686,2021-11-01,9
686,2022-11-01,10
686,2023-11-01,7
687,2015-11-01,9
687,2016-11-01,9
687,2017-11-01,9
687,2018-11-01,10
687,2019-11-01,7
687,2020-11-01,9
687,2021-11-01,7
687,2022-11-01,9
687,2023-11-01,8
688,2020-11-01,8
688,2021-11-01,10
688,2022-11-01,8
688,2023-11-01,3
689,2022-11-01,10
689,2023-11-01,9
690,2020-11-01,7
690,2021-11-01,7
690,2022-11-01,9
690,2023-11-01,9
691,2016-11-01,9
691,2017-11-01,7
691,2018-11-01,7
691,2019-11-01,4
691,2020-11-01,5
691,2021-11-01,4
691,2022-11-01,3
691,2023-11-01,5
692,2021-11-01,9
692,2022-11-01,7
692,2023-11-01,7
693,2020-11-01,7
693,2021-11-01,5
693,2022-11-01,3
693,2023-11-01,5
694,2020-11-01,9
694,2021-11-01,7
694,2022-11-01,8
694,2023-11-01,8
695,2022-11-01,9
695,2023-11-01,8
696,2021-11-01,8
696,2022-11-01,3
696,2023-11-01,5
697,2021-11-01,10
697,2022-11-01,7
697,2023-11-01,5
698,2015-11-01,10
698,2016-11-01,7
698,2017-11-01,10
698,2018-11-01,9
698,2019-11-01,7
698,2020-11-01,10
698,2021-11-01,8
698,2022-11-01,9
698,2023-11-01,8
699,2023-11-01,7
700,2017-11-01,8
700,2018-11-01,7
700,2019-11-01,7
700,2020-11-01,9
700,2021-11-01,9
700,2022-11-01,9
700,2023-11-01,8
701,2016-11-01,8
701,2017-11-01,10
701,2018-11-01,7
701,2019-11-01,8
701,2020-11-01,9
701,2021-11-01,10
701,2022-11-01,7
701,2023-11-01,8
702,2020-11-01,9
702,2021-11-01,7
702,2022-11-01,10
702,2023-11-01,7
703,2019-11-01,4
703,2020-11-01,4
703,2021-11-01,5
703,2022-11-01,3
703,2023-11-01,4
704,2022-11-01,7
704,2023-11-01,10
705,2020-11-01,9
705,2021-11-01,7
705,2022-11-01,8
705,2023-11-01,8
706,2018-11-01,9
706,2019-11-01,8
706,2020-11-01,7
706,2021-11-01,7
706,2022-11-01,8
706,2023-11-01,9
707,2021-11-01,10
707,2022-11-01,10
707,2023-11-01,10
708,2021-11-01,7
708,2022-11-01,7
708,2023-11-01,9
709,2016-11-01,10
709,2017-11-01,8
709,2018-11-01,9
709,2019-11-01,4
709,2020-11-01,5
709,2021-11-01,5
709,2022-11-01,5
709,2023-11-01,5
710,2020-11-01,7
710,2021-11-01,7
710,2022-11-01,7
710,2023-11-01,9
711,2020-11-01,8
711,2021-11-01,7
711,2022-11-01,7
711,2023-11-01,8
712,2021-11-01,9
712,2022-11-01,8
712,2023-11-01,7
713,2020-11-01,7
713,2021-11-01,9
713,2022-11-01,4
713,2023-11-01,5
714,2015-11-01,8
714,2016-11-01,7
714,2017-11-01,8
714,2018-11-01,7
714,2019-11-01,8
714,2020-11-01,7
714,2021-11-01,7
714,2022-11-01,9
714,2023-11-01,8
715,2019-11-01,10
715,2020-11-01,7
715,2021-11-01,4
715,2022-11-01,4
715,2023-11-01,5
716,2019-11-01,10
716,2020-11-01,7
716,2021-11-01,9
716,2022-11-01,8
716,2023-11-01,7
717,2019-11-01,7
717,2020-11-01,9
717,2021-11-01,7
717,2022-11-01,10
717,2023-11-01,8
718,2023-11-01,7
719,2021-11-01,9
719,2022-11-01,8
719,2023-11-01,10
720,2020-11-01,7
720,2021-11-01,10
720,2022-11-01,8
720,2023-11-01,9
721,2021-11-01,9
721,2022-11-01,7
721,2023-11-01,10
722,2015-11-01,8
722,2016-11-01,10
722,2017-11-01,10
722,2018-11-01,9
722,2019-11-01,10
722,2020-11-01,8
722,2021-11-01,10
722,2022-11-01,10
722,2023-11-01,7
723,2016-11-01,7
723,2017-11-01,9
723,2018-11-01,9
723,2019-11-01,9
723,2020-11-01,8
723,2021-11-01,8
723,2022-11-01,8
723,2023-11-01,8
724,2023-11-01,8
725,2021-11-01,8
725,2022-11-01,8
725,2023-11-01,5
726,2023-11-01,10
727,2021-11-01,9
727,2022-11-01,10
727,2023-11-01,8
728,2022-11-01,9
728,2023-11-01,9
729,2023-11-01,8
730,2015-11-01,8
730,2016-11-01,9
730,2017-11-01,8
730,2018-11-01,7
730,2019-11-01,8
730,2020-11-01,10
730,2021-11-01,7
730,2022-11-01,7
730,2023-11-01,7
731,2022-11-01,10
731,2023-11-01,9
732,2021-11-01,7
732,2022-11-01,8
732,2023-11-01,7
733,2023-11-01,7
734,2021-11-01,7
734,2022-11-01,7
734,2023-11-01,9
735,2021-11-01,7
735,2022-11-01,10
735,2023-11-01,8
736,2021-11-01,8
736,2022-11-01,9
736,2023-11-01,8
737,2016-11-01,10
737,2017-11-01,9
737,2018-11-01,10
737,2019-11-01,9
737,2020-11-01,7
737,2021-11-01,10
737,2022-11-01,10
737,2023-11-01,7
738,2022-11-01,10
738,2023-11-01,10
739,2022-11-01,9
739,2023-11-01,8
740,2015-11-01,9
740,2016-11-01,7
740,2017-11-01,8
740,2018-11-01,10
740,2019-11-01,10
740,2020-11-01,7
740,2021-11-01,9
740,2022-11-01,7
740,2023-11-01,8
741,2020-11-01,7
741,2021-11-01,10
741,2022-11-01,8
741,2023-11-01,7
742,2021-11-01,9
742,2022-11-01,3
742,2023-11-01,4
743,2020-11-01,5
743,2021-11-01,5
743,2022-11-01,3
743,2023-11-01,5
744,2020-11-01,7
744,2021-11-01,3
744,2022-11-01,4
744,2023-11-01,4
745,2022-11-01,9
745,2023-11-01,8
746,2023-11-01,8
747,2022-11-01,9
747,2023-11-01,10
748,2021-11-01,9
748,2022-11-01,7
748,2023-11-01,7
749,2022-11-01,8
749,2023-11-01,9
750,2022-11-01,9
750,2023-11-01,8
751,2020-11-01,10
751,2021-11-01,9
751,2022-11-01,5
751,2023-11-01,3
752,2015-11-01,9
752,2016-11-01,9
752,2017-11-01,9
752,2018-11-01,10
752,2019-11-01,9
752,2020-11-01,10
752,2021-11-01,10
752,2022-11-01,8
752,2023-11-01,9
753,2022-11-01,9
753,2023-11-01,10
754,2022-11-01,10
754,2023-11-01,8
755,2016-11-01,8
755,2017-11-01,10
755,2018-11-01,9
755,2019-11-01,8
755,2020-11-01,7
755,2021-11-01,10
755,2022-11-01,7
755,2023-11-01,10
756,2016-11-01,9
756,2017-11-01,10
756,2018-11-01,10
756,2019-11-01,10
756,2020-11-01,10
756,2021-11-01,10
756,2022-11-01,7
756,2023-11-01,9
757,2022-11-01,7
757,2023-11-01,9
758,2020-11-01,7
758,2021-11-01,7
758,2022-11-01,10
758,2023-11-01,10
759,2020-11-01,7
759,2021-11-01,5
759,2022-11-01,3
759,2023-11-01,4
760,2021-11-01,7
760,2022-11-01,9
760,2023-11-01,10
761,2021-11-01,10
761,2022-11-01,7
761,2023-11-01,8
762,2020-11-01,8
762,2021-11-01,8
762,2022-11-01,10
762,2023-11-01,8
763,2022-11-01,7
763,2023-11-01,7
764,2020-11-01,7
764,2021-11-01,10
764,2022-11-01,8
764,2023-11-01,8
765,2015-11-01,10
765,2016-11-01,9
765,2017-11-01,7
765,2018-11-01,8
765,2019-11-01,9
765,2020-11-01,9
765,2021-11-01,9
765,2022-11-01,8
765,2023-11-01,9
766,2017-11-01,9
766,2018-11-01,5
766,2019-11-01,4
766,2020-11-01,3
766,2021-11-01,4
766,2022-11-01,4
766,2023-11-01,4
767,2021-11-01,9
767,2022-11-01,9
767,2023-11-01,9
768,2022-11-01,9
768,2023-11-01,7
769,2021-11-01,7
769,2022-11-01,10
769,2023-11-01,10
770,2022-11-01,9
770,2023-11-01,10
771,2019-11-01,9
771,2020-11-01,7
771,2021-11-01,4
771,2022-11-01,3
771,2023-11-01,5
772,2021-11-01,9
772,2022-11-01,10
772,2023-11-01,8
773,2022-11-01,8
773,2023-11-01,10
774,2020-11-01,8
774,2021-11-01,10
774,2022-11-01,7
774,2023-11-01,10
775,2015-11-01,9
775,2016-11-01,5
775,2017-11-01,4
775,2018-11-01,4
775,2019-11-01,5
775,2020-11-01,5
775,2021-11-01,5
775,2022-11-01,5
775,2023-11-01,3
776,2023-11-01,7
777,2020-11-01,9
777,2021-11-01,9
777,2022-11-01,10
777,2023-11-01,9
778,2018-11-01,8
778,2019-11-01,9
778,2020-11-01,10
778,2021-11-01,7
778,2022-11-01,8
778,2023-11-01,10
779,2017-11-01,10
779,2018-11-01,3
779,2019-11-01,3
779,2020-11-01,3
779,2021-11-01,5
779,2022-11-01,5
779,2023-11-01,4
780,2020-11-01,10
780,2021-11-01,9
780,2022-11-01,7
780,2023-11-01,7
781,2021-11-01,10
781,2022-11-01,10
781,2023-11-01,7
782,2017-11-01,7
782,2018-11-01,9
782,2019-11-01,7
782,2020-11-01,10
782,2021-11-01,10
782,2022-11-01,9
782,2023-11-01,9
783,2016-11-01,8
783,2017-11-01,9
783,2018-11-01,9
783,2019-11-01,9
783,2020-11-01,10
783,2021-11-01,7
783,2022-11-01,9
783,2023-11-01,7
784,2020-11-01,9
784,2021-11-01,8
784,2022-11-01,3
784,2023-11-01,5
785,2022-11-01,3
785,2023-11-01,4
786,2021-11-01,7
786,2022-11-01,7
786,2023-11-01,8
787,2017-11-01,8
787,2018-11-01,10
787,2019-11-01,9
787,2020-11-01,8
787,2021-11-01,9
787,2022-11-01,9
787,2023-11-01,8
788,2019-11-01,10
788,2020-11-01,7
788,2021-11-01,7
788,2022-11-01,9
788,2023-11-01,7
789,2021-11-01,7
789,2022-11-01,9
789,2023-11-01,5
790,2016-11-01,7
790,2017-11-01,5
790,2018-11-01,5
790,2019-11-01,4
790,2020-11-01,4
790,2021-11-01,5
790,2022-11-01,5
790,2023-11-01,3
791,2021-11-01,9
791,2022-11-01,8
791,2023-11-01,9
792,2018-11-01,7
792,2019-11-01,8
792,2020-11-01,3
792,2021-11-01,4
792,2022-11-01,5
792,2023-11-01,4
793,2021-11-01,8
793,2022-11-01,7
793,2023-11-01,10
794,2023-11-01,8
795,2020-11-01,9
795,2021-11-01,8
795,2022-11-01,8
795,2023-11-01,8
796,2015-11-01,8
796,2016-11-01,10
796,2017-11-01,7
796,2018-11-01,9
796,2019-11-01,9
796,2020-11-01,8
796,2021-11-01,9
796,2022-11-01,10
796,2023-11-01,10
797,2021-11-01,8
797,2022-11-01,8
797,2023-11-01,9
798,2015-11-01,8
798,2016-11-01,10
798,2017-11-01,10
798,2018-11-01,8
798,2019-11-01,9
798,2020-11-01,8
798,2021-11-01,10
798,2022-11-01,10
798,2023-11-01,10
799,2022-11-01,8
799,2023-11-01,4
800,2015-11-01,8
800,2016-11-01,7
800,2017-11-01,10
800,2018-11-01,8
800,2019-11-01,10
800,2020-11-01,8
800,2021-11-01,10
800,2022-11-01,10
800,2023-11-01,7
801,2020-11-01,9
801,2021-11-01,4
801,2022-11-01,4
801,2023-11-01,5
802,2020-11-01,7
802,2021-11-01,8
802,2022-11-01,5
802,2023-11-01,4
803,2020-11-01,3
803,2021-11-01,4
803,2022-11-01,3
803,2023-11-01,4
804,2015-11-01,5
804,2016-11-01,4
804,2017-11-01,4
804,2018-11-01,5
804,2019-11-01,5
804,2020-11-01,4
804,2021-11-01,4
804,2022-11-01,5
804,2023-11-01,3
805,2016-11-01,10
805,2017-11-01,8
805,2018-11-01,4
805,2019-11-01,5
805,2020-11-01,5
805,2021-11-01,3
805,2022-11-01,4
805,2023-11-01,3
806,2021-11-01,7
806,2022-11-01,10
806,2023-11-01,7
807,2021-11-01,10
807,2022-11-01,10
807,2023-11-01,5
808,2017-11-01,8
808,2018-11-01,4
808,2019-11-01,4
808,2020-11-01,5
808,2021-11-01,3
808,2022-11-01,5
808,2023-11-01,5
809,2021-11-01,8
809,2022-11-01,9
809,2023-11-01,7
810,2017-11-01,8
810,2018-11-01,3
810,2019-11-01,4
810,2020-11-01,5
810,2021-11-01,4
810,2022-11-01,5
810,2023-11-01,5
811,2023-11-01,8
812,2021-11-01,7
812,2022-11-01,9
812,2023-11-01,9
813,2017-11-01,7
813,2018-11-01,4
813,2019-11-01,3
813,2020-11-01,4
813,2021-11-01,5
813,2022-11-01,5
813,2023-11-01,4
814,2020-11-01,9
814,2021-11-01,9
814,2022-11-01,10
814,2023-11-01,8
815,2021-11-01,10
815,2022-11-01,10
815,2023-11-01,7
816,2015-11-01,8
816,2016-11-01,7
816,2017-11-01,10
816,2018-11-01,7
816,2019-11-01,9
816,2020-11-01,10
816,2021-11-01,7
816,2022-11-01,8
816,2023-11-01,7
817,2020-11-01,9
817,2021-11-01,8
817,2022-11-01,9
817,2023-11-01,7
818,2021-11-01,10
818,2022-11-01,10
818,2023-11-01,8
819,2021-11-01,7
819,2022-11-01,8
819,2023-11-01,8
820,2020-11-01,7
820,2021-11-01,8
820,2022-11-01,9
820,2023-11-01,10
821,2022-11-01,10
821,2023-11-01,9
822,2020-11-01,10
822,2021-11-01,8
822,2022-11-01,10
822,2023-11-01,8
823,2022-11-01,9
823,2023-11-01,5
824,2016-11-01,7
824,2017-11-01,5
824,2018-11-01,4
824,2019-11-01,5
824,2020-11-01,5
824,2021-11-01,4
824,2022-11-01,4
824,2023-11-01,5
825,2020-11-01,8
825,2021-11-01,9
825,2022-11-01,9
825,2023-11-01,10
826,2018-11-01,7
826,2019-11-01,7
826,2020-11-01,10
826,2021-11-01,9
826,2022-11-01,7
826,2023-11-01,9
827,2021-11-01,9
827,2022-11-01,9
827,2023-11-01,9
828,2022-11-01,3
828,2023-11-01,5
829,2022-11-01,9
829,2023-11-01,9
830,2021-11-01,8
830,2022-11-01,10
830,2023-11-01,4
831,2022-11-01,10
831,2023-11-01,10
832,2021-11-01,10
832,2022-11-01,10
832,2023-11-01,8
833,2018-11-01,8
833,2019-11-01,10
833,2020-11-01,10
833,2021-11-01,9
833,2022-11-01,8
833,2023-11-01,9
834,2017-11-01,10
834,2018-11-01,10
834,2019-11-01,8
834,2020-11-01,7
834,2021-11-01,9
834,2022-11-01,8
834,2023-11-01,10
835,2019-11-01,8
835,2020-11-01,7
835,2021-11-01,9
835,2022-11-01,9
835,2023-11-01,9
836,2015-11-01,7
836,2016-11-01,7
836,2017-11-01,8
836,2018-11-01,9
836,2019-11-01,8
836,2020-11-01,7
836,2021-11-01,9
836,2022-11-01,9
836,2023-11-01,9
837,2023-11-01,8
838,2020-11-01,8
838,2021-11-01,8
838,2022-11-01,9
838,2023-11-01,7
839,2022-11-01,9
839,2023-11-01,7
840,2021-11-01,7
840,2022-11-01,9
840,2023-11-01,7
841,2020-11-01,7
841,2021-11-01,9
841,2022-11-01,7
841,2023-11-01,9
842,2016-11-01,7
842,2017-11-01,8
842,2018-11-01,9
842,2019-11-01,10
842,2020-11-01,9
842,2021-11-01,9
842,2022-11-01,8
842,2023-11-01,9
843,2021-11-01,10
843,2022-11-01,9
843,2023-11-01,9
844,2020-11-01,9
844,2021-11-01,7
844,2022-11-01,7
844,2023-11-01,9
845,2020-11-01,8
845,2021-11-01,7
845,2022-11-01,8
845,2023-11-01,9
846,2019-11-01,7
846,2020-11-01,8
846,2021-11-01,10
846,2022-11-01,10
846,2023-11-01,9
847,2019-11-01,7
847,2020-11-01,9
847,2021-11-01,7
847,2022-11-01,8
847,2023-11-01,9
848,2021-11-01,9
848,2022-11-01,9
848,2023-11-01,5
849,2017-11-01,9
849,2018-11-01,8
849,2019-11-01,7
849,2020-11-01,10
849,2021-11-01,10
849,2022-11-01,8
849,2023-11-01,9
850,2020-11-01,9
850,2021-11-01,9
850,2022-11-01,8
850,2023-11-01,9
851,2017-11-01,9
851,2018-11-01,8
851,2019-11-01,7
851,2020-11-01,7
851,2021-11-01,7
851,2022-11-01,9
851,2023-11-01,9
852,2017-11-01,8
852,2018-11-01,7
852,2019-11-01,9
852,2020-11-01,7
852,2021-11-01,8
852,2022-11-01,8
852,2023-11-01,8
853,2021-11-01,10
853,2022-11-01,8
853,2023-11-01,9
854,2020-11-01,10
854,2021-11-01,9
854,2022-11-01,8
854,2023-11-01,10
855,2021-11-01,7
855,2022-11-01,10
855,2023-11-01,8
856,2020-11-01,10
856,2021-11-01,10
856,2022-11-01,10
856,2023-11-01,10
857,2020-11-01,9
857,2021-11-01,9
857,2022-11-01,7
857,2023-11-01,8
858,2017-11-01,9
858,2018-11-01,7
858,2019-11-01,8
858,2020-11-01,7
858,2021-11-01,10
858,2022-11-01,10
858,2023-11-01,9
859,2017-11-01,8
859,2018-11-01,10
859,2019-11-01,10
859,2020-11-01,7
859,2021-11-01,8
859,2022-11-01,7
859,2023-11-01,10
860,2021-11-01,9
860,2022-11-01,7
860,2023-11-01,9
861,2021-11-01,7
861,2022-11-01,7
861,2023-11-01,10
862,2017-11-01,7
862,2018-11-01,8
862,2019-11-01,8
862,2020-11-01,8
862,2021-11-01,9
862,2022-11-01,9
862,2023-11-01,7
863,2022-11-01,7
863,2023-11-01,9
864,2020-11-01,8
864,2021-11-01,9
864,2022-11-01,9
864,2023-11-01,7
865,2022-11-01,8
865,2023-11-01,8
866,2020-11-01,7
866,2021-11-01,9
866,2022-11-01,7
866,2023-11-01,9
867,2019-11-01,8
867,2020-11-01,10
867,2021-11-01,10
867,2022-11-01,7
867,2023-11-01,8
868,2021-11-01,10
868,2022-11-01,7
868,2023-11-01,8
869,2017-11-01,8
869,2018-11-01,5
869,2019-11-01,3
869,2020-11-01,5
869,2021-11-01,5
869,2022-11-01,3
869,2023-11-01,3
870,2017-11-01,10
870,2018-11-01,5
870,2019-11-01,3
870,2020-11-01,3
870,2021-11-01,5
870,2022-11-01,4
870,2023-11-01,4
871,2016-11-01,8
871,2017-11-01,10
871,2018-11-01,8
871,2019-11-01,10
871,2020-11-01,7
871,2021-11-01,7
871,2022-11-01,9
871,2023-11-01,7
872,2021-11-01,8
872,2022-11-01,8
872,2023-11-01,8
873,2021-11-01,8
873,2022-11-01,10
873,2023-11-01,7
874,2021-11-01,7
874,2022-11-01,9
874,2023-11-01,3
875,2017-11-01,10
875,2018-11-01,9
875,2019-11-01,3
875,2020-11-01,3
875,2021-11-01,4
875,2022-11-01,5
875,2023-11-01,4
876,2023-11-01,10
877,2021-11-01,9
877,2022-11-01,4
877,2023-11-01,3
878,2017-11-01,8
878,2018-11-01,8
878,2019-11-01,9
878,2020-11-01,7
878,2021-11-01,10
878,2022-11-01,8
878,2023-11-01,7
879,2023-11-01,10
880,2023-11-01,8
881,2020-11-01,8
881,2021-11-01,7
881,2022-11-01,8
881,2023-11-01,10
882,2015-11-01,10
882,2016-11-01,7
882,2017-11-01,7
882,2018-11-01,7
882,2019-11-01,7
882,2020-11-01,7
882,2021-11-01,10
882,2022-11-01,8
882,2023-11-01,7
883,2019-11-01,10
883,2020-11-01,3
883,2021-11-01,4
883,2022-11-01,5
883,2023-11-01,5
884,2015-11-01,10
884,2016-11-01,8
884,2017-11-01,10
884,2018-11-01,10
884,2019-11-01,10
884,2020-11-01,8
884,2021-11-01,9
884,2022-11-01,9
884,2023-11-01,9
885,2021-11-01,10
885,2022-11-01,7
885,2023-11-01,7
886,2020-11-01,7
886,2021-11-01,7
886,2022-11-01,8
886,2023-11-01,10
887,2021-11-01,7
887,2022-11-01,10
887,2023-11-01,7
888,2020-11-01,9
888,2021-11-01,8
888,2022-11-01,7
888,2023-11-01,9
889,2017-11-01,10
889,2018-11-01,10
889,2019-11-01,8
889,2020-11-01,9
889,2021-11-01,7
889,2022-11-01,10
889,2023-11-01,10
890,2020-11-01,8
890,2021-11-01,7
890,2022-11-01,7
890,2023-11-01,10
891,2021-11-01,10
891,2022-11-01,10
891,2023-11-01,8
892,2023-11-01,7
893,2022-11-01,5
893,2023-11-01,4
894,2022-11-01,10
894,2023-11-01,7
895,2021-11-01,8
895,2022-11-01,9
895,2023-11-01,7
896,2016-11-01,9
896,2017-11-01,9
896,2018-11-01,4
896,2019-11-01,4
896,2020-11-01,4
896,2021-11-01,3
896,2022-11-01,3
896,2023-11-01,3
897,2019-11-01,9
897,2020-11-01,9
897,2021-11-01,9
897,2022-11-01,7
897,2023-11-01,7
898,2021-11-01,7
898,2022-11-01,7
898,2023-11-01,9
899,2022-11-01,10
899,2023-11-01,7
900,2022-11-01,10
900,2023-11-01,10
901,2020-11-01,8
901,2021-11-01,7
901,2022-11-01,10
901,2023-11-01,7
902,2020-11-01,9
902,2021-11-01,8
902,2022-11-01,3
902,2023-11-01,5
903,2017-11-01,10
903,2018-11-01,7
903,2019-11-01,9
903,2020-11-01,7
903,2021-11-01,9
903,2022-11-01,9
903,2023-11-01,10
904,2019-11-01,8
904,2020-11-01,7
904,2021-11-01,10
904,2022-11-01,7
904,2023-11-01,9
905,2023-11-01,10
906,2023-11-01,7
907,2021-11-01,8
907,2022-11-01,10
907,2023-11-01,7
908,2022-11-01,10
908,2023-11-01,9
909,2020-11-01,8
909,2021-11-01,10
909,2022-11-01,10
909,2023-11-01,5
910,2016-11-01,7
910,2017-11-01,8
910,2018-11-01,9
910,2019-11-01,10
910,2020-11-01,10
910,2021-11-01,7
910,2022-11-01,10
910,2023-11-01,8
911,2021-11-01,10
911,2022-11-01,9
911,2023-11-01,8
912,2023-11-01,10
913,2022-11-01,10
913,2023-11-01,7
914,2021-11-01,10
914,2022-11-01,8
914,2023-11-01,7
915,2019-11-01,7
915,2020-11-01,10
915,2021-11-01,7
915,2022-11-01,7
915,2023-11-01,10
916,2016-11-01,7
916,2017-11-01,10
916,2018-11-01,8
916,2019-11-01,8
916,2020-11-01,9
916,2021-11-01,8
916,2022-11-01,10
916,2023-11-01,8
917,2016-11-01,9
917,2017-11-01,8
917,2018-11-01,8
917,2019-11-01,7
917,2020-11-01,10
917,2021-11-01,9
917,2022-11-01,10
917,2023-11-01,10
918,2021-11-01,8
918,2022-11-01,7
918,2023-11-01,8
919,2020-11-01,7
919,2021-11-01,7
919,2022-11-01,8
919,2023-11-01,9
920,2017-11-01,9
920,2018-11-01,8
920,2019-11-01,7
920,2020-11-01,9
920,2021-11-01,8
920,2022-11-01,8
920,2023-11-01,10
921,2020-11-01,7
921,2021-11-01,9
921,2022-11-01,9
921,2023-11-01,10
922,2020-11-01,9
922,2021-11-01,3
922,2022-11-01,4
922,2023-11-01,3
923,2021-11-01,9
923,2022-11-01,10
923,2023-11-01,10
924,2019-11-01,7
